drug1_id,drug2_id,level
110,2247,Moderate
110,9422,Minor
110,5812,Moderate
1091,110,Moderate
110,1388,Major
110,5998,Moderate
110,1387,Moderate
195,110,Moderate
5050,110,Moderate
1489,110,Moderate
4814,110,Major
1514,110,Moderate
110,3131,Major
110,5615,Moderate
110,2862,Moderate
6669,110,Moderate
4731,110,Moderate
9137,110,Moderate
984,110,Moderate
687,110,Moderate
4361,110,Moderate
3917,110,Moderate
9108,110,Major
3934,110,Major
110,753,Moderate
7096,110,Minor
110,10013,Major
1618,110,Moderate
6457,110,Moderate
110,6815,Moderate
110,842,Major
302,110,Moderate
3927,110,Moderate
110,422,Moderate
7810,110,Moderate
110,497,Moderate
6960,110,Minor
110,4998,Moderate
4835,110,Moderate
110,692,Moderate
110,6627,Moderate
110,3129,Moderate
2632,110,Moderate
6375,110,Moderate
173,110,Moderate
2332,110,Moderate
3981,110,Major
479,110,Moderate
527,110,Moderate
205,110,Major
110,7666,Moderate
7073,110,Moderate
5530,110,Moderate
192,110,Moderate
4612,110,Moderate
917,110,Moderate
8666,110,Moderate
7093,110,Moderate
110,6723,Moderate
110,6636,Moderate
110,8874,Major
5354,110,Moderate
10218,110,Moderate
3761,110,Moderate
3933,110,Moderate
537,110,Moderate
110,3391,Moderate
110,3910,Moderate
3398,110,Moderate
110,2526,Moderate
729,110,Moderate
110,201,Minor
672,110,Moderate
7639,110,Moderate
5115,110,Moderate
2210,110,Moderate
110,656,Moderate
5631,110,Major
7798,110,Moderate
6136,110,Moderate
110,8446,Moderate
6350,110,Minor
5669,110,Moderate
212,110,Moderate
3931,110,Moderate
8036,110,Moderate
2483,110,Moderate
2213,110,Moderate
6690,110,Moderate
4752,110,Moderate
110,4754,Moderate
1317,110,Minor
7029,110,Major
1298,1270,Moderate
1298,1317,Major
2296,708,Moderate
2296,222,Moderate
2296,9422,Minor
2296,1968,Moderate
2296,3131,Moderate
2296,7096,Minor
2296,201,Moderate
6350,2296,Major
2296,8036,Minor
2296,1317,Minor
5824,1567,Minor
8036,5824,Moderate
708,224,Moderate
222,224,Moderate
1968,224,Moderate
224,3131,Moderate
224,201,Moderate
6350,224,Moderate
8036,224,Moderate
1317,224,Moderate
3354,1270,Minor
708,222,Major
222,4839,Moderate
222,9422,Major
222,5812,Major
222,1388,Major
222,5998,Moderate
222,1387,Moderate
1514,222,Moderate
222,3131,Major
4731,222,Moderate
9137,222,Moderate
984,222,Major
687,222,Major
4361,222,Moderate
222,2494,Minor
222,753,Moderate
222,7096,Minor
222,184,Moderate
6864,222,Moderate
222,10013,Moderate
6457,222,Moderate
222,6960,Moderate
222,4835,Moderate
222,6627,Moderate
222,6375,Moderate
222,173,Moderate
479,222,Moderate
222,527,Moderate
222,7666,Moderate
222,8666,Moderate
8051,222,Moderate
222,8874,Major
5354,222,Moderate
222,3761,Moderate
537,222,Moderate
222,5615,Major
222,3398,Moderate
729,222,Major
222,201,Major
222,5115,Moderate
7798,222,Moderate
6350,222,Major
5423,222,Minor
8036,222,Moderate
2213,222,Moderate
4752,222,Moderate
222,4754,Moderate
1317,222,Major
6350,7899,Major
7899,1317,Moderate
184,1567,Moderate
7626,1567,Moderate
6690,3131,Moderate
6690,201,Moderate
6690,1567,Moderate
8036,6690,Moderate
1204,1317,Minor
2186,3131,Minor
2186,201,Moderate
2186,1567,Moderate
2186,6350,Moderate
2186,1317,Moderate
201,2247,Moderate
1270,2247,Minor
1567,2247,Minor
8036,2247,Moderate
1317,2247,Moderate
708,9422,Minor
4839,9422,Major
5812,9422,Moderate
1388,9422,Minor
5998,9422,Moderate
1387,9422,Minor
1968,9422,Minor
1514,9422,Minor
9422,3131,Minor
2241,9422,Moderate
8285,9422,Moderate
9137,9422,Minor
687,9422,Minor
4361,9422,Moderate
753,9422,Moderate
7096,9422,Minor
6457,9422,Moderate
4557,9422,Moderate
9422,6627,Moderate
199,9422,Moderate
6375,9422,Major
173,9422,Major
479,9422,Minor
527,9422,Minor
9422,7666,Moderate
8874,9422,Major
5354,9422,Moderate
3761,9422,Minor
537,9422,Moderate
9422,2614,Major
2025,9422,Moderate
9422,5615,Major
201,9422,Minor
5115,9422,Minor
121,9422,Moderate
7798,9422,Major
298,9422,Moderate
8446,9422,Major
6350,9422,Minor
8036,9422,Minor
2213,9422,Moderate
9422,4754,Moderate
1317,9422,Minor
4887,1980,Minor
7463,1980,Minor
9206,1980,Minor
1618,1980,Minor
575,1980,Minor
999,1980,Minor
4747,1980,Minor
3927,1980,Minor
2917,1980,Minor
8571,1980,Minor
708,5812,Moderate
5812,3131,Minor
5812,753,Moderate
7096,5812,Moderate
5812,201,Minor
5812,1270,Minor
6350,5812,Minor
8036,5812,Major
1317,5812,Minor
708,1388,Moderate
1388,3131,Moderate
7096,1388,Minor
1388,201,Major
6350,1388,Minor
8036,1388,Minor
1317,1388,Minor
1317,1353,Moderate
708,5998,Moderate
1968,5998,Moderate
5998,3131,Moderate
7096,5998,Moderate
5998,201,Moderate
6350,5998,Moderate
8036,5998,Moderate
708,1387,Moderate
1968,1387,Moderate
1387,3131,Moderate
7096,1387,Minor
201,1387,Moderate
6350,1387,Moderate
8036,1387,Minor
1317,1387,Minor
1259,1270,Minor
7195,7096,Minor
7195,1270,Minor
7195,1567,Minor
6350,7195,Minor
4839,1968,Moderate
1514,1968,Minor
9137,1968,Moderate
687,1968,Moderate
1968,7096,Minor
6457,1968,Moderate
479,1968,Moderate
527,1968,Moderate
1968,8874,Major
5354,1968,Moderate
537,1968,Moderate
1968,201,Major
7798,1968,Moderate
2213,1968,Moderate
1968,4754,Moderate
1317,1968,Moderate
4319,1270,Minor
4319,1317,Moderate
459,1567,Moderate
6350,195,Minor
8036,1488,Minor
1317,5050,Moderate
1757,972,Moderate
1317,1489,Minor
7096,5822,Moderate
1308,5822,Major
708,1514,Moderate
1514,3131,Moderate
1514,7096,Minor
1514,201,Moderate
1514,1270,Minor
6350,1514,Moderate
8036,1514,Minor
1514,1317,Minor
565,1567,Moderate
8036,573,Moderate
1317,573,Minor
708,3131,Minor
4839,3131,Major
3131,5615,Moderate
3131,2575,Moderate
4731,3131,Moderate
1933,3131,Major
9137,3131,Major
687,3131,Moderate
4361,3131,Major
753,3131,Moderate
7096,3131,Minor
6457,3131,Moderate
497,3131,Moderate
6960,3131,Minor
6627,3131,Moderate
6375,3131,Major
173,3131,Major
479,3131,Major
527,3131,Major
3131,7666,Moderate
8874,3131,Major
5354,3131,Moderate
3761,3131,Moderate
537,3131,Major
2614,3131,Major
3050,3131,Minor
3398,3131,Minor
729,3131,Minor
201,3131,Minor
5115,3131,Moderate
121,3131,Moderate
7798,3131,Major
6136,3131,Major
8446,3131,Major
6350,3131,Major
3930,3131,Moderate
8036,3131,Moderate
6420,3131,Major
2213,3131,Moderate
4754,3131,Moderate
1317,3131,Minor
4731,201,Moderate
4731,1270,Minor
4731,1567,Moderate
4731,1317,Moderate
6350,1371,Minor
1270,2526,Minor
1567,2526,Moderate
2241,7096,Moderate
2241,972,Moderate
8036,2241,Minor
201,5615,Moderate
8051,1567,Moderate
8297,972,Moderate
8297,1317,Moderate
729,201,Moderate
729,1567,Minor
729,1317,Minor
199,7096,Moderate
8036,199,Moderate
684,1308,Minor
1308,9524,Minor
1308,908,Major
1308,1567,Minor
1308,4553,Minor
379,4963,Minor
379,1270,Minor
1560,1661,Moderate
708,1661,Moderate
222,1661,Moderate
9422,1661,Moderate
3131,1661,Moderate
7096,1661,Moderate
1661,1980,Minor
201,1661,Moderate
1567,1661,Moderate
8036,1661,Moderate
1317,1661,Moderate
3265,8036,Moderate
708,527,Moderate
527,7096,Minor
527,201,Major
6350,527,Moderate
1317,527,Minor
490,8036,Moderate
3939,7096,Moderate
687,7096,Minor
6350,687,Minor
687,1317,Minor
3931,1317,Moderate
1270,5678,Moderate
9108,1270,Moderate
1270,3129,Moderate
999,1270,Minor
3981,1270,Moderate
7073,1270,Moderate
192,1270,Moderate
8216,1270,Minor
6350,1270,Minor
3701,1317,Minor
3783,4963,Minor
3783,1270,Minor
3783,1317,Minor
4741,1317,Moderate
5294,3853,Moderate
1317,3853,Moderate
9155,7096,Minor
9155,1317,Minor
581,8036,Minor
908,1317,Minor
6350,1479,Moderate
1479,1317,Moderate
1317,7100,Moderate
1317,3398,Major
7096,3930,Moderate
3930,201,Moderate
3930,1567,Moderate
7808,2575,Major
8036,2483,Moderate
972,2575,Major
8216,972,Minor
7041,972,Moderate
8036,8799,Moderate
8036,527,Minor
298,7096,Minor
1317,298,Minor
212,1317,Moderate
4557,7096,Moderate
8036,4557,Moderate
1586,1567,Moderate
972,5678,Moderate
10181,972,Moderate
2025,972,Moderate
8036,4803,Moderate
8036,6720,Moderate
497,201,Moderate
497,1270,Minor
497,1567,Moderate
1317,497,Moderate
5670,1317,Minor
708,1317,Minor
1317,4455,Minor
1317,4839,Major
1317,916,Moderate
144,1317,Moderate
1317,5466,Moderate
1317,156,Moderate
1317,1215,Moderate
3926,1317,Minor
8029,1317,Moderate
1317,2141,Moderate
1317,879,Major
9137,1317,Moderate
984,1317,Moderate
1317,4361,Moderate
1317,2494,Minor
1317,10254,Minor
1317,9108,Major
2575,1317,Minor
141,1317,Moderate
1317,6989,Major
1317,753,Moderate
1317,7096,Minor
6457,1317,Minor
302,1317,Moderate
3927,1317,Moderate
1317,511,Minor
7810,1317,Moderate
1317,6960,Minor
2083,1317,Minor
1317,3129,Moderate
1317,4998,Moderate
1317,2305,Moderate
2310,1317,Minor
1317,6627,Moderate
3117,1317,Moderate
1317,2632,Major
2642,1317,Moderate
1317,6375,Major
1317,2203,Moderate
1317,173,Minor
1317,3816,Moderate
1317,999,Minor
1317,866,Minor
2332,1317,Minor
3981,1317,Major
479,1317,Moderate
1317,7666,Minor
1317,7073,Major
5530,1317,Moderate
1317,192,Major
8216,1317,Moderate
1317,8874,Major
1317,5354,Moderate
1317,3761,Minor
537,1317,Minor
1317,3141,Minor
920,1317,Moderate
1317,8666,Minor
1317,3391,Moderate
6632,1317,Minor
1317,3910,Moderate
1317,5615,Minor
1317,201,Minor
1317,5115,Minor
214,1317,Moderate
1317,121,Moderate
7798,1317,Moderate
1317,8446,Major
1317,508,Moderate
6350,1317,Minor
1317,2790,Minor
5423,1317,Moderate
8036,1317,Moderate
1317,483,Minor
8799,1317,Moderate
2213,1317,Moderate
10210,1317,Minor
4752,1317,Minor
1317,4754,Minor
3513,1270,Moderate
708,479,Moderate
479,7096,Minor
479,201,Major
6350,479,Moderate
8036,479,Minor
708,9137,Moderate
9137,7096,Moderate
9137,201,Minor
6350,9137,Moderate
8036,9137,Minor
684,1567,Minor
2083,1567,Minor
8036,2083,Minor
201,4998,Moderate
1567,4998,Moderate
1567,692,Minor
8036,692,Moderate
708,6627,Moderate
7096,6627,Moderate
201,6627,Moderate
6350,6627,Moderate
8036,6627,Moderate
8036,3117,Moderate
10181,7096,Moderate
8036,10181,Minor
4963,3129,Moderate
2642,1567,Minor
1567,5970,Moderate
10210,1567,Moderate
6350,999,Minor
708,6375,Moderate
6375,7096,Moderate
6375,201,Major
6350,6375,Moderate
8036,6375,Moderate
708,173,Moderate
173,7096,Moderate
173,201,Minor
6350,173,Moderate
8036,173,Moderate
4432,1270,Minor
4432,1567,Moderate
1567,866,Minor
543,1567,Minor
8036,543,Minor
205,201,Moderate
205,1567,Major
8036,205,Moderate
1604,1567,Minor
8036,1604,Minor
996,1567,Minor
8036,996,Minor
708,7666,Moderate
753,7666,Moderate
7096,7666,Moderate
201,7666,Minor
6350,7666,Moderate
1250,8036,Minor
8666,201,Moderate
8666,1567,Moderate
1567,6723,Moderate
708,8874,Major
753,8874,Moderate
7096,8874,Major
201,8874,Major
6350,8874,Major
8036,8874,Major
708,5354,Moderate
5354,7096,Moderate
5354,201,Moderate
6350,5354,Moderate
8036,5354,Moderate
708,3761,Moderate
3761,7096,Minor
3761,201,Moderate
6350,3761,Minor
8036,3761,Moderate
10254,201,Moderate
10254,1270,Moderate
10254,1567,Moderate
6350,10254,Moderate
10254,8036,Minor
6350,9797,Moderate
708,537,Moderate
537,7096,Minor
537,201,Major
6350,537,Moderate
8036,537,Minor
8036,5206,Moderate
8036,8666,Moderate
6632,1567,Minor
8036,6632,Moderate
2025,7096,Minor
2025,8036,Minor
2210,1567,Moderate
6350,454,Major
8036,454,Moderate
708,5615,Major
753,5615,Moderate
7096,5615,Major
6350,5615,Major
8036,5615,Major
3398,753,Major
3398,201,Moderate
3398,1270,Moderate
3398,1567,Moderate
8036,3398,Minor
708,201,Minor
4839,201,Major
201,4199,Moderate
201,2862,Moderate
201,2575,Moderate
1933,201,Moderate
984,201,Moderate
687,201,Moderate
4361,201,Major
753,201,Moderate
7096,201,Minor
6457,201,Moderate
302,201,Moderate
7810,201,Moderate
6960,201,Minor
201,2614,Major
5115,201,Moderate
121,201,Moderate
7798,201,Minor
6136,201,Moderate
201,8446,Major
6350,201,Minor
8036,201,Major
201,6420,Moderate
2213,201,Moderate
4752,201,Major
201,4754,Moderate
6350,5224,Moderate
2917,1567,Minor
8036,3510,Moderate
708,5115,Moderate
5115,7096,Minor
6350,5115,Moderate
8036,5115,Moderate
214,1567,Moderate
214,8036,Moderate
970,1567,Moderate
1270,4455,Moderate
8029,1270,Minor
6960,1270,Minor
6136,1270,Moderate
656,1567,Moderate
5631,1567,Minor
8036,5631,Moderate
708,121,Moderate
7096,121,Moderate
708,7798,Moderate
7798,7096,Moderate
6350,7798,Moderate
8036,7798,Moderate
6136,1567,Moderate
8036,166,Minor
1567,8080,Moderate
8036,298,Minor
708,8446,Major
7096,8446,Major
8036,2305,Moderate
7226,1567,Minor
1567,2862,Moderate
1567,2575,Moderate
7738,1567,Moderate
6990,1567,Minor
1933,1567,Minor
984,1567,Moderate
6864,1567,Moderate
302,1567,Moderate
7810,1567,Moderate
6960,1567,Moderate
2614,1567,Moderate
5996,1567,Moderate
1567,6420,Moderate
10209,1567,Moderate
4752,1567,Moderate
6350,708,Major
6350,4839,Moderate
6350,4361,Moderate
6350,753,Moderate
6350,7096,Minor
6457,6350,Moderate
6350,6518,Moderate
6350,5669,Major
6350,2790,Minor
6350,8036,Moderate
6350,2213,Moderate
6350,4754,Moderate
8036,5669,Major
5423,8036,Moderate
708,8036,Minor
8036,4839,Moderate
8036,7226,Moderate
8036,4199,Moderate
8036,5570,Moderate
8036,8285,Minor
6990,8036,Moderate
8036,1933,Minor
8036,687,Minor
8036,4361,Moderate
8036,2149,Minor
8036,6989,Moderate
8036,753,Moderate
8036,7096,Moderate
8036,7204,Moderate
6457,8036,Moderate
8036,511,Minor
8036,1371,Moderate
8036,2614,Moderate
8036,483,Moderate
2213,8036,Moderate
8036,4754,Moderate
708,2213,Moderate
2213,7096,Moderate
708,4754,Moderate
7096,4754,Moderate
8285,7096,Moderate
708,687,Moderate
708,4361,Moderate
4361,7096,Moderate
6457,708,Moderate
6457,7096,Moderate
1317,8290,Moderate
708,4839,Moderate
708,4199,Moderate
708,753,Moderate
708,7096,Minor
4839,7096,Moderate
144,7096,Moderate
7096,5466,Moderate
7096,753,Moderate
458,7096,Minor
8216,4963,Moderate
7159,8671,Minor
4731,8671,Minor
984,8671,Minor
6960,8671,Minor
189,6832,Moderate
7463,6832,Moderate
5050,6832,Moderate
4731,6832,Moderate
984,6832,Moderate
994,6832,Moderate
6960,6832,Moderate
6136,6832,Moderate
4553,6832,Moderate
7159,604,Moderate
4731,604,Moderate
984,604,Moderate
6960,604,Moderate
6136,604,Moderate
608,994,Major
4808,994,Moderate
994,2247,Moderate
994,1353,Moderate
6669,994,Moderate
994,434,Moderate
994,10254,Moderate
994,2305,Major
9524,994,Moderate
3783,994,Moderate
994,3800,Moderate
999,994,Moderate
994,684,Moderate
8216,994,Minor
994,5996,Moderate
4553,994,Major
7159,472,Moderate
472,7463,Moderate
472,5050,Major
4731,472,Moderate
984,472,Moderate
472,6960,Minor
3265,472,Moderate
472,3927,Moderate
472,6136,Moderate
1325,6302,Minor
1325,6724,Moderate
1325,3923,Minor
1325,7468,Moderate
9931,1325,Moderate
1325,1458,Major
1325,3975,Minor
1325,1233,Minor
4638,1325,Minor
1325,4435,Minor
1325,4755,Minor
1325,4808,Minor
1325,7226,Minor
1325,125,Moderate
1325,3354,Moderate
1325,7459,Minor
1325,2247,Minor
1325,5812,Minor
1325,1388,Minor
1325,1259,Moderate
1325,7212,Moderate
1325,1484,Minor
1325,1489,Minor
6990,1325,Minor
984,1325,Minor
1325,10254,Minor
1325,302,Moderate
7810,1325,Moderate
1325,4705,Major
1325,2326,Major
1325,497,Moderate
1325,2083,Minor
1325,610,Moderate
1325,4998,Moderate
1325,4432,Moderate
1325,543,Minor
1325,205,Moderate
1325,8666,Minor
1325,4747,Major
1325,3391,Minor
1325,6632,Minor
1325,908,Minor
1325,10205,Moderate
1325,3398,Minor
1325,729,Moderate
1325,2917,Moderate
1325,2210,Moderate
1325,5631,Moderate
1325,6136,Moderate
1325,179,Moderate
1325,8446,Moderate
1325,2305,Minor
1325,4829,Minor
1325,1307,Moderate
212,1325,Major
1325,4752,Moderate
5129,5050,Major
212,7463,Moderate
212,5050,Moderate
212,4731,Moderate
212,984,Moderate
212,6960,Moderate
212,3927,Moderate
212,6136,Moderate
212,508,Moderate
7066,5050,Minor
7066,999,Moderate
8216,7066,Minor
6669,608,Moderate
684,608,Moderate
608,2305,Major
608,9524,Moderate
608,3783,Minor
608,3800,Moderate
608,8216,Minor
608,5996,Moderate
608,4553,Major
3537,3923,Moderate
3537,189,Major
3537,999,Moderate
3537,9199,Moderate
3537,6136,Major
3057,1315,Moderate
2186,1315,Moderate
83,1315,Major
177,1315,Moderate
1315,10254,Moderate
1315,511,Major
1315,1703,Major
1315,4705,Major
1315,2326,Major
1315,6015,Major
1315,5973,Major
1315,3129,Moderate
1315,379,Minor
3513,1315,Minor
9174,1315,Moderate
1315,2210,Major
1315,6136,Major
1315,8446,Major
1371,1315,Minor
5669,1315,Major
189,1026,Moderate
4731,1026,Moderate
984,1026,Moderate
6960,1026,Minor
999,1026,Moderate
1026,3927,Moderate
6136,1026,Moderate
1350,5050,Moderate
4731,1350,Moderate
984,1350,Moderate
1350,6960,Moderate
1350,6136,Moderate
3698,5050,Moderate
3923,564,Minor
189,564,Moderate
999,564,Moderate
564,9199,Moderate
6136,564,Major
4731,5812,Minor
6960,5812,Minor
6136,5812,Moderate
4731,198,Minor
984,198,Minor
198,6960,Minor
198,6136,Moderate
198,508,Moderate
6302,6136,Moderate
3923,1249,Moderate
189,1249,Moderate
10181,7463,Moderate
10181,5050,Moderate
7159,10254,Moderate
456,10254,Moderate
7463,10254,Moderate
5050,10254,Moderate
3923,2149,Minor
2149,7463,Moderate
2149,5050,Moderate
17,7463,Moderate
17,5050,Moderate
3917,7463,Moderate
3917,5050,Moderate
7159,1266,Moderate
2575,7159,Moderate
141,7159,Moderate
5050,9108,Moderate
4430,7159,Moderate
4430,7463,Moderate
4430,5050,Moderate
4731,4430,Major
984,4430,Moderate
4430,6960,Moderate
4430,3927,Moderate
4430,6136,Moderate
189,6671,Moderate
6671,5050,Moderate
999,6671,Moderate
8216,6671,Minor
6671,3927,Moderate
5306,7463,Moderate
5306,5050,Moderate
5306,3927,Moderate
3923,9180,Moderate
7159,9180,Moderate
9180,456,Moderate
9180,5050,Minor
4731,9180,Moderate
984,9180,Moderate
9180,6960,Moderate
9180,999,Moderate
9180,6136,Moderate
6724,7463,Moderate
4731,6724,Moderate
984,6724,Minor
6724,6960,Minor
6724,999,Minor
3265,6724,Moderate
6724,3927,Moderate
6724,6136,Moderate
6724,8571,Moderate
4731,4794,Minor
984,4794,Minor
6960,4794,Minor
3037,3923,Minor
3923,4839,Moderate
3923,7264,Moderate
3923,149,Moderate
3923,207,Moderate
144,3923,Moderate
3923,5466,Moderate
3923,151,Moderate
3923,6207,Moderate
3923,6185,Moderate
3923,5292,Moderate
3923,5227,Moderate
5504,3923,Moderate
3923,156,Moderate
3923,206,Moderate
3923,152,Moderate
3923,623,Minor
3923,1215,Moderate
3923,4199,Moderate
3923,6166,Moderate
2186,3923,Moderate
3923,1388,Major
83,3923,Major
3923,189,Moderate
177,3923,Moderate
3923,9137,Moderate
3923,4361,Moderate
3923,1532,Minor
3923,511,Major
3923,1703,Major
3923,4705,Major
3923,2326,Major
3923,6015,Major
3923,5973,Major
3923,6375,Moderate
3923,173,Moderate
3923,3513,Moderate
479,3923,Minor
3923,527,Minor
996,3923,Moderate
3923,917,Moderate
3923,9174,Moderate
9155,3923,Moderate
3923,537,Minor
3923,1475,Moderate
3923,10205,Moderate
3923,4761,Moderate
3923,2210,Major
3923,7798,Moderate
3923,6136,Major
3923,8446,Major
3923,4829,Moderate
5423,3923,Major
3923,4481,Moderate
1320,3923,Minor
189,9353,Moderate
9353,7463,Moderate
9353,5050,Moderate
9353,999,Moderate
9353,8216,Minor
9353,3927,Moderate
9353,6136,Major
7159,7468,Moderate
189,7468,Moderate
7463,7468,Moderate
7468,5050,Major
4731,7468,Major
984,7468,Minor
6960,7468,Major
6136,7468,Major
508,7468,Moderate
4731,9353,Major
984,9353,Major
6960,9353,Major
3265,9353,Moderate
690,7159,Moderate
690,189,Moderate
4731,690,Moderate
984,690,Moderate
690,6960,Minor
690,999,Moderate
690,3927,Moderate
690,6136,Moderate
4731,1234,Moderate
984,1234,Moderate
6960,1234,Minor
623,5050,Moderate
623,6136,Major
1250,7463,Moderate
1250,5050,Moderate
3037,7159,Moderate
3037,456,Minor
4731,3037,Minor
3037,8216,Minor
9931,5998,Moderate
9931,189,Moderate
9931,5050,Major
4731,9931,Major
984,9931,Major
9931,6960,Major
9931,6136,Major
984,504,Moderate
504,999,Moderate
504,6136,Moderate
189,434,Moderate
7159,184,Major
184,7463,Moderate
184,5050,Moderate
184,3927,Moderate
7459,7463,Moderate
7459,5050,Moderate
3265,7459,Moderate
7459,3927,Moderate
7159,1527,Moderate
7463,1527,Minor
5050,1527,Moderate
4731,1527,Moderate
984,1527,Minor
6960,1527,Minor
3265,1527,Moderate
1527,3927,Minor
6136,1527,Moderate
508,1527,Minor
7159,3975,Minor
189,3975,Minor
5050,3975,Moderate
4731,3975,Minor
984,3975,Minor
5670,3975,Minor
6960,3975,Minor
999,3975,Minor
6136,3975,Moderate
4553,3975,Minor
5050,8675,Major
4731,8675,Major
984,8675,Major
6960,8675,Major
6136,8675,Major
189,4761,Moderate
1233,189,Moderate
1233,7463,Moderate
1233,5050,Moderate
1233,999,Moderate
1233,3927,Moderate
1457,7463,Moderate
1457,5050,Minor
4731,1457,Moderate
984,1457,Moderate
1457,6960,Moderate
1457,6136,Moderate
1457,508,Minor
7159,1234,Moderate
6136,1234,Moderate
7159,4887,Moderate
7159,6464,Moderate
6136,6464,Moderate
1248,5050,Moderate
4731,1248,Moderate
984,1248,Moderate
1248,6960,Moderate
1248,6136,Moderate
5050,9526,Major
4314,7463,Minor
4314,5050,Moderate
4314,3265,Moderate
4314,3927,Moderate
9467,5050,Minor
4731,9467,Moderate
984,9467,Moderate
9467,6960,Moderate
9467,999,Moderate
7159,4683,Moderate
3921,7463,Moderate
3921,5050,Moderate
3921,6960,Moderate
3921,3927,Moderate
4638,189,Moderate
4638,7463,Moderate
4638,5050,Moderate
4638,999,Moderate
4638,3927,Moderate
4986,5050,Moderate
4731,4986,Moderate
984,4986,Moderate
6960,4986,Moderate
6136,4986,Moderate
189,4435,Moderate
4435,7463,Moderate
4435,5050,Moderate
